"ITTER107","Territorio","TIPO_DATO_OCC","Tipo aggregato","BRANCA_ATTIVITAREV2","Branca di attività (NACE Rev2)","POSIZPROF","Posizione nella professione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",5.516,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",4.802,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C27","fabbricazione di apparecchiature elettriche","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",6.653,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C27","fabbricazione di apparecchiature elettriche","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",7.181,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C27","fabbricazione di apparecchiature elettriche","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",6.714,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",42.96,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",39.934,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",40.071,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",13.764,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",12.122,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",11.245,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","J","servizi di informazione e comunicazione","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",7.059,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","J","servizi di informazione e comunicazione","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",6.635,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","J","servizi di informazione e comunicazione","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",6.24,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",27.584,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",26.604,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",25.603,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",5.823,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",4.993,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",3.676,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","J","servizi di informazione e comunicazione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",20.216,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","J","servizi di informazione e comunicazione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",17.822,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","J","servizi di informazione e comunicazione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",18.031,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","J","servizi di informazione e comunicazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",4.614,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","J","servizi di informazione e comunicazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",4.514,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","J","servizi di informazione e comunicazione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",3.963,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",6.651,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",6.615,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",5.994,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",11.382,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",11.111,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",11.55,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",5.785,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",5.613,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",4.609,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","H","trasporti e magazzinaggio","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",16.431,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","H","trasporti e magazzinaggio","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",12.841,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","H","trasporti e magazzinaggio","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",12.651,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","P","istruzione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",6.021,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","P","istruzione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",6.085,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","P","istruzione","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",5.729,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",58.808,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",51.72,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",52.363,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",2.632,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",2.597,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",1.361,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","I","servizi di alloggio e di ristorazione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",17.16,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","I","servizi di alloggio e di ristorazione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",16.69,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","I","servizi di alloggio e di ristorazione","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",15.034,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C26","fabbricazione di computer e prodotti di elettronica e ottica","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",5.882,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C26","fabbricazione di computer e prodotti di elettronica e ottica","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",6.897,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C26","fabbricazione di computer e prodotti di elettronica e ottica","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",4.762,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","I","servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",15.971,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","I","servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",15.331,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","I","servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",14.452,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","A","agricoltura, silvicoltura e pesca","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",24.139,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","A","agricoltura, silvicoltura e pesca","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",24.397,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","A","agricoltura, silvicoltura e pesca","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",23.197,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","H","trasporti e magazzinaggio","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",5.988,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","H","trasporti e magazzinaggio","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",6.161,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","H","trasporti e magazzinaggio","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",5.752,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",8.213,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",7.794,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",7.173,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C26","fabbricazione di computer e prodotti di elettronica e ottica","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",4.709,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C26","fabbricazione di computer e prodotti di elettronica e ottica","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",5.02,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C26","fabbricazione di computer e prodotti di elettronica e ottica","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",3.789,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",6.286,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",6.111,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",5.542,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","P","istruzione","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",9.679,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","P","istruzione","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",9.432,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","P","istruzione","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",9.222,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",2.878,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",3.077,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",1.493,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",23.217,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",23.095,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",22.711,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",27.61,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",26.646,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","R_S","attività artistiche, di intrattenimento e divertimento, altre attività di servizi","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",26.702,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","A","agricoltura, silvicoltura e pesca","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",7.649,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","A","agricoltura, silvicoltura e pesca","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",7.978,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","A","agricoltura, silvicoltura e pesca","2","indipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",7.506,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","K","attività finanziarie e assicurative","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",3.008,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","K","attività finanziarie e assicurative","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",3.1,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","K","attività finanziarie e assicurative","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",2.496,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C29_30","fabbricazione di mezzi di trasporto","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",6.876,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C29_30","fabbricazione di mezzi di trasporto","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",6.247,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C29_30","fabbricazione di mezzi di trasporto","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",5.644,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",9.24,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",8.867,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",7.906,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","A","agricoltura, silvicoltura e pesca","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",34.234,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","A","agricoltura, silvicoltura e pesca","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",33.552,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","A","agricoltura, silvicoltura e pesca","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",32.034,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",7.247,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",6.791,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","9","totale","N","dati grezzi","2023M9","Set-2023","2021","2021",6.022,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C20","fabbricazione di prodotti chimici","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2019","2019",3.757,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C20","fabbricazione di prodotti chimici","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2020","2020",3.843,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C20","fabbricazione di prodotti chimici","1","dipendenti","N","dati grezzi","2023M9","Set-2023","2021","2021",2.273,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","K","attività finanziarie e assicurative","9","totale","N","dati grezzi","2023M9","Set-2023","2019","2019",4.84,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","K","attività finanziarie e assicurative","9","totale","N","dati grezzi","2023M9","Set-2023","2020","2020",4.849,,
