Anno,Regione,Occupati,Area Geografica,DescrAtecoLiv1,Settore,Numero Incidenti,Percentage,PercentageOccupati
2020,Umbria,348364,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,9.0,0.0008022291273351553,0.002583504610120449
2020,Umbria,348364,Centro,Istruzione,Terziario,29.0,0.0025849605214132783,0.008324625965943667
2020,Umbria,348364,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,284.0,0.02531478579590934,0.08152392325268971
2020,Umbria,348364,Centro,Non determinato,Terziario,2468.0,0.21998905402924035,0.7084543753085852
2020,Umbria,348364,Centro,Sanita' e assistenza sociale,Terziario,1269.0,0.1131143069542569,0.36427415002698327
2020,Umbria,348364,Centro,Servizi di informazione e comunicazione,Terziario,37.0,0.0032980530790445274,0.010621074508272956
2020,Umbria,348364,Centro,Trasporto e magazzinaggio,Terziario,615.0,0.05481899036790228,0.176539481691564
2020,Valle D'Aosta,53103,NordOvest,Altre attivita' di servizi,Terziario,15.0,0.0013370485455585922,0.028246991695384444
2020,Valle D'Aosta,53103,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,285.0,0.025403922365613254,0.5366928422123044
2020,Valle D'Aosta,53103,NordOvest,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,10.0,0.0008913656970390614,0.018831327796922964
2020,Valle D'Aosta,53103,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,65.0,0.0057938770307539,0.12240363067999925
2020,Valle D'Aosta,53103,NordOvest,Attivita' finanziarie e assicurative,Terziario,6.0,0.0005348194182234369,0.011298796678153776
2020,Valle D'Aosta,53103,NordOvest,Attivita' immobiliari,Terziario,2.0,0.00017827313940781229,0.003766265559384592
2020,Valle D'Aosta,53103,NordOvest,Attivita' manifatturiere,Secondario,76.0,0.006774379297496866,0.1431180912566145
2020,Valle D'Aosta,53103,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,7.0,0.000623955987927343,0.013181929457846072
2020,Valle D'Aosta,53103,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,69.0,0.006150423309569524,0.12993616179876843
2020,Valle D'Aosta,53103,NordOvest,Costruzioni,Secondario,125.0,0.011142071212988268,0.235391597461537
2020,Valle D'Aosta,53103,NordOvest,Estrazione di minerali da cave e miniere,Primario,1.0,8.913656970390614e-05,0.001883132779692296
2020,Valle D'Aosta,53103,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,5.0,0.0004456828485195307,0.009415663898461482
2020,Valle D'Aosta,53103,NordOvest,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,9.0,0.0008022291273351553,0.016948195017230664
2020,Valle D'Aosta,53103,NordOvest,Istruzione,Terziario,19.0,0.0016935948243742165,0.03577952281415363
2020,Valle D'Aosta,53103,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,73.0,0.006506969588385149,0.1374686929175376
2020,Valle D'Aosta,53103,NordOvest,Non determinato,Terziario,299.0,0.026651834341467937,0.5630567011279966
2020,Valle D'Aosta,53103,NordOvest,Sanita' e assistenza sociale,Terziario,526.0,0.04688583566425463,0.9905278421181477
2020,Valle D'Aosta,53103,NordOvest,Servizi di informazione e comunicazione,Terziario,7.0,0.000623955987927343,0.013181929457846072
2020,Valle D'Aosta,53103,NordOvest,Trasporto e magazzinaggio,Terziario,102.0,0.009091930109798425,0.1920795435286142
2020,Veneto,2075427,NordEst,"Agricoltura, silvicoltura e pesca",Primario,156.0,0.013905304873809357,0.007516525514990409
2020,Veneto,2075427,NordEst,Altre attivita' di servizi,Terziario,567.0,0.050540435022114784,0.02731967927563822
2020,Veneto,2075427,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,704.0,0.06275214507154993,0.03392073052918749
2020,Veneto,2075427,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,335.0,0.029860750850808557,0.01614125671488325
2020,Veneto,2075427,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2081.0,0.1854932015538287,0.10026852305573745
2020,Veneto,2075427,NordEst,Attivita' finanziarie e assicurative,Terziario,247.0,0.022016732716864818,0.011901165398734816
2020,Veneto,2075427,NordEst,Attivita' immobiliari,Terziario,112.0,0.009983295806837489,0.005396479856916192
2020,Veneto,2075427,NordEst,Attivita' manifatturiere,Secondario,14001.0,1.24800111242439,0.6746081649703892
2020,Veneto,2075427,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,435.0,0.03877440782119917,0.020959542301415564
2020,Veneto,2075427,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,4369.0,0.38943767303636595,0.2105108972755968
2020,Veneto,2075427,NordEst,Costruzioni,Secondario,4252.0,0.3790086943810089,0.20487350313935396
2020,Veneto,2075427,NordEst,Estrazione di minerali da cave e miniere,Primario,26.0,0.00231755081230156,0.0012527542524984015
2020,Veneto,2075427,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,749.0,0.0667632907082257,0.03608895904312703
2020,Veneto,2075427,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,68.0,0.0060612867398656175,0.003276434198841973
2020,Veneto,2075427,NordEst,Istruzione,Terziario,466.0,0.041537641482020264,0.022453210833240582
2020,Veneto,2075427,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2202.0,0.19627872648800135,0.10609864861544155
2020,Veneto,2075427,NordEst,Non determinato,Terziario,16440.0,1.465405205932217,0.7921261504259123
2020,Veneto,2075427,NordEst,Organizzazioni ed organismi extraterritoriali,Terziario,12.0,0.0010696388364468737,0.0005781942703838776
2020,Veneto,2075427,NordEst,Sanita' e assistenza sociale,Terziario,17128.0,1.5267311658885043,0.8252759552612546
2020,Veneto,2075427,NordEst,Servizi di informazione e comunicazione,Terziario,304.0,0.027097517189987465,0.014647588183058231
2020,Veneto,2075427,NordEst,Trasporto e magazzinaggio,Terziario,4278.0,0.3813262451933105,0.20612625739185236
2021,Abruzzo,484387,Sud,"Agricoltura, silvicoltura e pesca",Primario,28.0,0.002531814967728401,0.005780501954016107
2021,Abruzzo,484387,Sud,Altre attivita' di servizi,Terziario,177.0,0.016004687474568822,0.03654103020931611
2021,Abruzzo,484387,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,220.0,0.019892831889294582,0.04541822963869798
2021,Abruzzo,484387,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,86.0,0.007776288829451518,0.017754398858763756
2021,Abruzzo,484387,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,450.0,0.04068988340992073,0.09290092426097316
2021,Abruzzo,484387,Sud,Attivita' finanziarie e assicurative,Terziario,46.0,0.004159410304125231,0.009496538924455032
2021,Abruzzo,484387,Sud,Attivita' immobiliari,Terziario,18.0,0.0016275953363968296,0.0037160369704389257
2021,Abruzzo,484387,Sud,Attivita' manifatturiere,Secondario,1706.0,0.15425986910516618,0.35219772619826706
2021,Abruzzo,484387,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,94.0,0.008499664534516777,0.0194059708456255
2021,Abruzzo,484387,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,858.0,0.07758204436824888,0.17713109559092213
2021,Abruzzo,484387,Sud,Costruzioni,Secondario,1052.0,0.09512390521608137,0.21718171627231947
2021,Abruzzo,484387,Sud,Estrazione di minerali da cave e miniere,Primario,15.0,0.0013563294469973578,0.0030966974753657713
2021,Abruzzo,484387,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,280.0,0.025318149677284015,0.05780501954016107
2021,Abruzzo,484387,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,7.0,0.0006329537419321003,0.0014451254885040267
2021,Abruzzo,484387,Sud,Istruzione,Terziario,31.0,0.002803080857127873,0.006399841449089261
2021,Abruzzo,484387,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,443.0,0.040056929667988635,0.09145579877246912
2021,Abruzzo,484387,Sud,Non determinato,Terziario,3506.0,0.31701940274484913,0.7238014232421597
2021,Abruzzo,484387,Sud,Sanita' e assistenza sociale,Terziario,1648.0,0.14901539524344304,0.34022382929351946
2021,Abruzzo,484387,Sud,Servizi di informazione e comunicazione,Terziario,63.0,0.0056965836773889035,0.013006129396536241
2021,Abruzzo,484387,Sud,Trasporto e magazzinaggio,Terziario,847.0,0.07658740277378413,0.17486018410898724
2021,Basilicata,189066,Sud,"Agricoltura, silvicoltura e pesca",Primario,17.0,0.0015371733732636723,0.008991569081696339
2021,Basilicata,189066,Sud,Altre attivita' di servizi,Terziario,45.0,0.004068988340992074,0.023801212275078542
2021,Basilicata,189066,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,110.0,0.009946415944647291,0.05818074111685866
2021,Basilicata,189066,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,37.0,0.003345612635926816,0.019569885648397914
2021,Basilicata,189066,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,137.0,0.012387808949242535,0.07246146848190578
2021,Basilicata,189066,Sud,Attivita' finanziarie e assicurative,Terziario,11.0,0.000994641594464729,0.005818074111685866
2021,Basilicata,189066,Sud,Attivita' immobiliari,Terziario,5.0,0.00045210981566578596,0.002644579141675394
2021,Basilicata,189066,Sud,Attivita' manifatturiere,Secondario,473.0,0.04276958856198335,0.25017718680249224
2021,Basilicata,189066,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,38.0,0.003436034599059973,0.020098801476732993
2021,Basilicata,189066,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,234.0,0.021158739373158784,0.12376630383040843
2021,Basilicata,189066,Sud,Costruzioni,Secondario,298.0,0.026945745013680845,0.15761691684385348
2021,Basilicata,189066,Sud,Estrazione di minerali da cave e miniere,Primario,4.0,0.00036168785253262877,0.002115663313340315
2021,Basilicata,189066,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,104.0,0.009403884165848348,0.05500724614684819
2021,Basilicata,189066,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,8.0,0.0007233757050652575,0.00423132662668063
2021,Basilicata,189066,Sud,Istruzione,Terziario,2.0,0.00018084392626631438,0.0010578316566701574
2021,Basilicata,189066,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,153.0,0.01383456035937305,0.08092412173526706
2021,Basilicata,189066,Sud,Non determinato,Terziario,1585.0,0.14331881156605414,0.8383315879110999
2021,Basilicata,189066,Sud,Sanita' e assistenza sociale,Terziario,573.0,0.051811784875299076,0.3030687696360001
2021,Basilicata,189066,Sud,Servizi di informazione e comunicazione,Terziario,29.0,0.002622236930861559,0.015338559021717284
2021,Basilicata,189066,Sud,Trasporto e magazzinaggio,Terziario,302.0,0.027307432866213472,0.1597325801571938
2021,Calabria,520963,Sud,"Agricoltura, silvicoltura e pesca",Primario,19.0,0.0017180172995299866,0.0036470920199707085
2021,Calabria,520963,Sud,Altre attivita' di servizi,Terziario,113.0,0.010217681834046762,0.021690599908246844
2021,Calabria,520963,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,253.0,0.02287675667268877,0.04856390952908364
2021,Calabria,520963,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,82.0,0.007414600976918889,0.015740081349347266
2021,Calabria,520963,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,353.0,0.03191895298600449,0.06775913068682421
2021,Calabria,520963,Sud,Attivita' finanziarie e assicurative,Terziario,35.0,0.003164768709660502,0.0067183274052092
2021,Calabria,520963,Sud,Attivita' immobiliari,Terziario,11.0,0.000994641594464729,0.0021114743273514627
2021,Calabria,520963,Sud,Attivita' manifatturiere,Secondario,504.0,0.04557266941911123,0.09674391463501247
2021,Calabria,520963,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,31.0,0.002803080857127873,0.005950518558899576
2021,Calabria,520963,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,654.0,0.059135963889084806,0.12553674637162332
2021,Calabria,520963,Sud,Costruzioni,Secondario,624.0,0.05642330499509009,0.11977818002430116
2021,Calabria,520963,Sud,Estrazione di minerali da cave e miniere,Primario,11.0,0.000994641594464729,0.0021114743273514627
2021,Calabria,520963,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,250.0,0.022605490783289297,0.04798805289435142
2021,Calabria,520963,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,12.0,0.0010850635575978863,0.0023034265389288685
2021,Calabria,520963,Sud,Istruzione,Terziario,19.0,0.0017180172995299866,0.0036470920199707085
2021,Calabria,520963,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,247.0,0.022334224893889826,0.047412196259619205
2021,Calabria,520963,Sud,Non determinato,Terziario,2614.0,0.2363630116300729,0.5017630810633384
2021,Calabria,520963,Sud,Sanita' e assistenza sociale,Terziario,1347.0,0.12179838434036273,0.2585596289947655
2021,Calabria,520963,Sud,Servizi di informazione e comunicazione,Terziario,46.0,0.004159410304125231,0.008829801732560661
2021,Calabria,520963,Sud,Trasporto e magazzinaggio,Terziario,733.0,0.06627929897660421,0.14070097108623839
2021,Campania,1592095,Sud,"Agricoltura, silvicoltura e pesca",Primario,19.0,0.0017180172995299866,0.0011933961227188076
2021,Campania,1592095,Sud,Altre attivita' di servizi,Terziario,193.0,0.017451438884699338,0.01212239219393315
2021,Campania,1592095,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,641.0,0.05796047836835376,0.040261416561197666
2021,Campania,1592095,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,174.0,0.01573342158516935,0.010928996071214343
2021,Campania,1592095,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,652.0,0.058955119962818485,0.04095233010592961
2021,Campania,1592095,Sud,Attivita' finanziarie e assicurative,Terziario,78.0,0.007052913124386261,0.0048992051353719465
2021,Campania,1592095,Sud,Attivita' immobiliari,Terziario,53.0,0.004792364046057331,0.0033289470791629896
2021,Campania,1592095,Sud,Attivita' manifatturiere,Secondario,1652.0,0.1493770830959757,0.1037626523542879
2021,Campania,1592095,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,152.0,0.013744138396239893,0.00954716898175046
2021,Campania,1592095,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1379.0,0.12469188716062378,0.08661543438048609
2021,Campania,1592095,Sud,Costruzioni,Secondario,1258.0,0.11375082962151176,0.07901538538843474
2021,Campania,1592095,Sud,Estrazione di minerali da cave e miniere,Primario,8.0,0.0007233757050652575,0.0005024825779868663
2021,Campania,1592095,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,976.0,0.08825183601796142,0.0613028745143977
2021,Campania,1592095,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,31.0,0.002803080857127873,0.0019471199896991071
2021,Campania,1592095,Sud,Istruzione,Terziario,74.0,0.006691225271853632,0.004647963846378514
2021,Campania,1592095,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1036.0,0.09367715380595085,0.0650714938492992
2021,Campania,1592095,Sud,Non determinato,Terziario,5145.0,0.4652210003200937,0.32315910796780345
2021,Campania,1592095,Sud,Organizzazioni ed organismi extraterritoriali,Terziario,3.0,0.0002712658893994716,0.0001884309667450749
2021,Campania,1592095,Sud,Sanita' e assistenza sociale,Terziario,4036.0,0.3649430432054224,0.2535024605943741
2021,Campania,1592095,Sud,Servizi di informazione e comunicazione,Terziario,291.0,0.02631279127174874,0.018277803774272263
2021,Campania,1592095,Sud,Trasporto e magazzinaggio,Terziario,2493.0,0.22542195409096089,0.15658613336515723
2021,Emilia Romagna,1978443,NordEst,"Agricoltura, silvicoltura e pesca",Primario,167.0,0.01510046784323725,0.008440981114947461
2021,Emilia Romagna,1978443,NordEst,Altre attivita' di servizi,Terziario,631.0,0.057056258737022185,0.03189376696725658
2021,Emilia Romagna,1978443,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1239.0,0.11203281232198177,0.06262500360131679
2021,Emilia Romagna,1978443,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,487.0,0.04403549604584755,0.024615316185505467
2021,Emilia Romagna,1978443,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,3036.0,0.2745210800722652,0.1534540039819191
2021,Emilia Romagna,1978443,NordEst,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,1.0,9.042196313315719e-05,5.054479709549377e-05
2021,Emilia Romagna,1978443,NordEst,Attivita' finanziarie e assicurative,Terziario,298.0,0.026945745013680845,0.015062349534457148
2021,Emilia Romagna,1978443,NordEst,Attivita' immobiliari,Terziario,84.0,0.0075954449031852035,0.004245762956021477
2021,Emilia Romagna,1978443,NordEst,Attivita' manifatturiere,Secondario,15848.0,1.4330072717342752,0.8010339443693855
2021,Emilia Romagna,1978443,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,599.0,0.05416275591676115,0.030276333460200772
2021,Emilia Romagna,1978443,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,5445.0,0.49234758926004096,0.2752164201849637
2021,Emilia Romagna,1978443,NordEst,Costruzioni,Secondario,4938.0,0.4465036539515302,0.24959020805754828
2021,Emilia Romagna,1978443,NordEst,Estrazione di minerali da cave e miniere,Primario,26.0,0.002350971041462087,0.0013141647244828383
2021,Emilia Romagna,1978443,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,744.0,0.06727394057106896,0.03760532903904737
2021,Emilia Romagna,1978443,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,64.0,0.00578700564052206,0.0032348670141116014
2021,Emilia Romagna,1978443,NordEst,Istruzione,Terziario,452.0,0.040870727336187046,0.02284624828716319
2021,Emilia Romagna,1978443,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3538.0,0.31991290556511015,0.17882749212385698
2021,Emilia Romagna,1978443,NordEst,Non determinato,Terziario,21383.0,1.9334928376763,1.0807993962929434
2021,Emilia Romagna,1978443,NordEst,Organizzazioni ed organismi extraterritoriali,Terziario,1.0,9.042196313315719e-05,5.054479709549377e-05
2021,Emilia Romagna,1978443,NordEst,Sanita' e assistenza sociale,Terziario,8553.0,0.7733790506778935,0.43230964955775825
2021,Emilia Romagna,1978443,NordEst,Servizi di informazione e comunicazione,Terziario,407.0,0.036801738995194976,0.020571732417865966
2021,Emilia Romagna,1978443,NordEst,Trasporto e magazzinaggio,Terziario,7040.0,0.6365706204574266,0.3558353715522762
2021,Friuli Venezia Giulia,,NordEst,"Agricoltura, silvicoltura e pesca",Primario,34.0,0.0030743467465273447,0.0
2021,Friuli Venezia Giulia,,NordEst,Altre attivita' di servizi,Terziario,118.0,0.010669791649712549,0.0
2021,Friuli Venezia Giulia,,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,289.0,0.026131947345482427,0.0
2021,Friuli Venezia Giulia,,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,132.0,0.01193569913357675,0.0
2021,Friuli Venezia Giulia,,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,593.0,0.05362022413796222,0.0
2021,Friuli Venezia Giulia,,NordEst,Attivita' finanziarie e assicurative,Terziario,61.0,0.005515739751122589,0.0
2021,Friuli Venezia Giulia,,NordEst,Attivita' immobiliari,Terziario,22.0,0.001989283188929458,0.0
2021,Friuli Venezia Giulia,,NordEst,Attivita' manifatturiere,Secondario,3417.0,0.3089718480259981,0.0
2021,Friuli Venezia Giulia,,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,105.0,0.009494306128981505,0.0
2021,Friuli Venezia Giulia,,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,903.0,0.08165103270924094,0.0
2021,Friuli Venezia Giulia,,NordEst,Costruzioni,Secondario,1174.0,0.10615538471832654,0.0
2021,Friuli Venezia Giulia,,NordEst,Estrazione di minerali da cave e miniere,Primario,8.0,0.0007233757050652575,0.0
2021,Friuli Venezia Giulia,,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,177.0,0.016004687474568822,0.0
2021,Friuli Venezia Giulia,,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,13.0,0.0011754855207310436,0.0
2021,Friuli Venezia Giulia,,NordEst,Istruzione,Terziario,160.0,0.01446751410130515,0.0
2021,Friuli Venezia Giulia,,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,796.0,0.07197588265399313,0.0
2021,Friuli Venezia Giulia,,NordEst,Non determinato,Terziario,4235.0,0.3829370138689207,0.0
2021,Friuli Venezia Giulia,,NordEst,Organizzazioni ed organismi extraterritoriali,Terziario,14.0,0.0012659074838642006,0.0
2021,Friuli Venezia Giulia,,NordEst,Sanita' e assistenza sociale,Terziario,2578.0,0.23310782095727925,0.0
2021,Friuli Venezia Giulia,,NordEst,Servizi di informazione e comunicazione,Terziario,77.0,0.006962491161253104,0.0
2021,Friuli Venezia Giulia,,NordEst,Trasporto e magazzinaggio,Terziario,1072.0,0.0969323444787445,0.0
2021,Friuli-Venezia Giulia,510300,,,,,0.0,0.0
2021,Lazio,2265747,Centro,"Agricoltura, silvicoltura e pesca",Primario,51.0,0.0046115201197910165,0.002250913274959649
2021,Lazio,2265747,Centro,Altre attivita' di servizi,Terziario,463.0,0.04186536893065178,0.020434761692280735
2021,Lazio,2265747,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1006.0,0.09096449491195613,0.04440036773743935
2021,Lazio,2265747,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,338.0,0.030562623539007128,0.014917817390909046
2021,Lazio,2265747,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1911.0,0.17279637154746338,0.08434304447937038
2021,Lazio,2265747,Centro,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,6.0,0.0005425317787989432,0.00026481332646584104
2021,Lazio,2265747,Centro,Attivita' finanziarie e assicurative,Terziario,361.0,0.03264232869106975,0.015932935142361437
2021,Lazio,2265747,Centro,Attivita' immobiliari,Terziario,139.0,0.01256865287550885,0.006134842063125319
2021,Lazio,2265747,Centro,Attivita' manifatturiere,Secondario,1873.0,0.1693603369484034,0.08266589341175339
2021,Lazio,2265747,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,487.0,0.04403549604584755,0.0214940149981441
2021,Lazio,2265747,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3246.0,0.2935096923302283,0.14326400961802002
2021,Lazio,2265747,Centro,Costruzioni,Secondario,2440.0,0.2206295900449035,0.10769075276277537
2021,Lazio,2265747,Centro,Estrazione di minerali da cave e miniere,Primario,34.0,0.0030743467465273447,0.0015006088499730996
2021,Lazio,2265747,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1308.0,0.11827192777816961,0.057729305169553345
2021,Lazio,2265747,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,57.0,0.005154051898589959,0.00251572660142549
2021,Lazio,2265747,Centro,Istruzione,Terziario,333.0,0.030110513723341347,0.01469713961885418
2021,Lazio,2265747,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3026.0,0.27361686044093364,0.13355418764760585
2021,Lazio,2265747,Centro,Non determinato,Terziario,8631.0,0.7804319638022797,0.38093397012111235
2021,Lazio,2265747,Centro,Organizzazioni ed organismi extraterritoriali,Terziario,15.0,0.0013563294469973578,0.0006620333161646027
2021,Lazio,2265747,Centro,Sanita' e assistenza sociale,Terziario,6527.0,0.590184153370117,0.2880727636404241
2021,Lazio,2265747,Centro,Servizi di informazione e comunicazione,Terziario,1051.0,0.0950334832529482,0.04638646768593316
2021,Lazio,2265747,Centro,Trasporto e magazzinaggio,Terziario,4405.0,0.3983087476015574,0.1944171171803383
2021,Liguria,594600,NordOvest,"Agricoltura, silvicoltura e pesca",Primario,7.0,0.0006329537419321003,0.0011772620248906827
2021,Liguria,594600,NordOvest,Altre attivita' di servizi,Terziario,212.0,0.019169456184229324,0.03565422132526068
2021,Liguria,594600,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,599.0,0.05416275591676115,0.10073999327278843
2021,Liguria,594600,NordOvest,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,196.0,0.01772270477409881,0.03296333669693912
2021,Liguria,594600,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,905.0,0.08183187663550726,0.1522031617894383
2021,Liguria,594600,NordOvest,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,2.0,0.00018084392626631438,0.0003363605785401951
2021,Liguria,594600,NordOvest,Attivita' finanziarie e assicurative,Terziario,129.0,0.011664433244177277,0.021695257315842584
2021,Liguria,594600,NordOvest,Attivita' immobiliari,Terziario,40.0,0.0036168785253262877,0.006727211570803902
2021,Liguria,594600,NordOvest,Attivita' manifatturiere,Secondario,1737.0,0.15706294996229406,0.2921291624621594
2021,Liguria,594600,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,158.0,0.014286670175038835,0.02657248570467541
2021,Liguria,594600,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1647.0,0.1489249732803099,0.27699293642785067
2021,Liguria,594600,NordOvest,Costruzioni,Secondario,1726.0,0.1560683083678293,0.29027917928018837
2021,Liguria,594600,NordOvest,Estrazione di minerali da cave e miniere,Primario,5.0,0.00045210981566578596,0.0008409014463504877
2021,Liguria,594600,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,458.0,0.041413259114985994,0.07702657248570469
2021,Liguria,594600,NordOvest,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,20.0,0.0018084392626631438,0.003363605785401951
2021,Liguria,594600,NordOvest,Istruzione,Terziario,83.0,0.007505022940052047,0.013958964009418097
2021,Liguria,594600,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1023.0,0.0925016682852198,0.1720484359233098
2021,Liguria,594600,NordOvest,Non determinato,Terziario,5007.0,0.45274276940771807,0.8420787083753785
2021,Liguria,594600,NordOvest,Sanita' e assistenza sociale,Terziario,3233.0,0.29233420680949723,0.5437268752102254
2021,Liguria,594600,NordOvest,Servizi di informazione e comunicazione,Terziario,111.0,0.010036837907780448,0.01866801210898083
2021,Liguria,594600,NordOvest,Trasporto e magazzinaggio,Terziario,1894.0,0.1712591981741997,0.31853346787756476
2021,Lombardia,4332517,NordOvest,"Agricoltura, silvicoltura e pesca",Primario,125.0,0.011302745391644648,0.0028851589041658694
