Anno,Regione,Occupati,Area Geografica,DescrAtecoLiv1,Settore,Count,Percentage,PercentageOccupati
2021,Abruzzo,484387,Sud,Altre attivita' di servizi,Terziario,1,0.03566333808844508,0.0002064464983577181
2021,Abruzzo,484387,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.03566333808844508,0.0002064464983577181
2021,Abruzzo,484387,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.03566333808844508,0.0002064464983577181
2021,Abruzzo,484387,Sud,Attivita' manifatturiere,Secondario,4,0.14265335235378032,0.0008257859934308724
2021,Abruzzo,484387,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,4,0.14265335235378032,0.0008257859934308724
2021,Abruzzo,484387,Sud,Costruzioni,Secondario,10,0.3566333808844508,0.002064464983577181
2021,Abruzzo,484387,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.07132667617689016,0.0004128929967154362
2021,Abruzzo,484387,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3,0.10699001426533523,0.0006193394950731543
2021,Abruzzo,484387,Sud,Non determinato,Terziario,10,0.3566333808844508,0.002064464983577181
2021,Abruzzo,484387,Sud,Sanita' e assistenza sociale,Terziario,3,0.10699001426533523,0.0006193394950731543
2021,Abruzzo,484387,Sud,Trasporto e magazzinaggio,Terziario,7,0.24964336661911554,0.0014451254885040267
2021,Basilicata,189066,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.03566333808844508,0.0005289158283350787
2021,Basilicata,189066,Sud,Attivita' manifatturiere,Secondario,2,0.07132667617689016,0.0010578316566701574
2021,Basilicata,189066,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,2,0.07132667617689016,0.0010578316566701574
2021,Basilicata,189066,Sud,Costruzioni,Secondario,4,0.14265335235378032,0.002115663313340315
2021,Basilicata,189066,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.03566333808844508,0.0005289158283350787
2021,Basilicata,189066,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1,0.03566333808844508,0.0005289158283350787
2021,Basilicata,189066,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3,0.10699001426533523,0.0015867474850052362
2021,Basilicata,189066,Sud,Non determinato,Terziario,10,0.3566333808844508,0.005289158283350788
2021,Basilicata,189066,Sud,Sanita' e assistenza sociale,Terziario,1,0.03566333808844508,0.0005289158283350787
2021,Calabria,520963,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.03566333808844508,0.00019195221157740567
2021,Calabria,520963,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.03566333808844508,0.00019195221157740567
2021,Calabria,520963,Sud,Attivita' manifatturiere,Secondario,3,0.10699001426533523,0.0005758566347322171
2021,Calabria,520963,Sud,Costruzioni,Secondario,7,0.24964336661911554,0.0013436654810418398
2021,Calabria,520963,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3,0.10699001426533523,0.0005758566347322171
2021,Calabria,520963,Sud,Non determinato,Terziario,8,0.28530670470756064,0.0015356176926192453
2021,Calabria,520963,Sud,Sanita' e assistenza sociale,Terziario,2,0.07132667617689016,0.00038390442315481134
2021,Calabria,520963,Sud,Trasporto e magazzinaggio,Terziario,2,0.07132667617689016,0.00038390442315481134
2021,Campania,1592095,Sud,"Agricoltura, silvicoltura e pesca",Primario,2,0.07132667617689016,0.00012562064449671658
2021,Campania,1592095,Sud,Altre attivita' di servizi,Terziario,2,0.07132667617689016,0.00012562064449671658
2021,Campania,1592095,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,9,0.3209700427960057,0.0005652929002352247
2021,Campania,1592095,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,3,0.10699001426533523,0.0001884309667450749
2021,Campania,1592095,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,6,0.21398002853067047,0.0003768619334901498
2021,Campania,1592095,Sud,Attivita' finanziarie e assicurative,Terziario,1,0.03566333808844508,6.281032224835829e-05
2021,Campania,1592095,Sud,Attivita' manifatturiere,Secondario,13,0.46362339514978607,0.0008165341892286579
2021,Campania,1592095,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,2,0.07132667617689016,0.00012562064449671658
2021,Campania,1592095,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,12,0.42796005706134094,0.0007537238669802996
2021,Campania,1592095,Sud,Costruzioni,Secondario,27,0.962910128388017,0.0016958787007056739
2021,Campania,1592095,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,5,0.1783166904422254,0.0003140516112417915
2021,Campania,1592095,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1,0.03566333808844508,6.281032224835829e-05
2021,Campania,1592095,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,6,0.21398002853067047,0.0003768619334901498
2021,Campania,1592095,Sud,Non determinato,Terziario,31,1.1055634807417976,0.0019471199896991071
2021,Campania,1592095,Sud,Sanita' e assistenza sociale,Terziario,6,0.21398002853067047,0.0003768619334901498
2021,Campania,1592095,Sud,Servizi di informazione e comunicazione,Terziario,3,0.10699001426533523,0.0001884309667450749
2021,Campania,1592095,Sud,Trasporto e magazzinaggio,Terziario,19,0.6776034236804565,0.0011933961227188076
2021,Emilia Romagna,1978443,NordEst,"Agricoltura, silvicoltura e pesca",Primario,1,0.03566333808844508,5.054479709549377e-05
2021,Emilia Romagna,1978443,NordEst,Altre attivita' di servizi,Terziario,1,0.03566333808844508,5.054479709549377e-05
2021,Emilia Romagna,1978443,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.03566333808844508,5.054479709549377e-05
2021,Emilia Romagna,1978443,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.07132667617689016,0.00010108959419098754
2021,Emilia Romagna,1978443,NordEst,Attivita' finanziarie e assicurative,Terziario,2,0.07132667617689016,0.00010108959419098754
2021,Emilia Romagna,1978443,NordEst,Attivita' manifatturiere,Secondario,26,0.9272467902995721,0.0013141647244828383
2021,Emilia Romagna,1978443,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,9,0.3209700427960057,0.000454903173859444
2021,Emilia Romagna,1978443,NordEst,Costruzioni,Secondario,24,0.8559201141226819,0.0012130751302918507
2021,Emilia Romagna,1978443,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,7,0.24964336661911554,0.0003538135796684565
2021,Emilia Romagna,1978443,NordEst,Non determinato,Terziario,25,0.891583452211127,0.0012636199273873445
2021,Emilia Romagna,1978443,NordEst,Sanita' e assistenza sociale,Terziario,3,0.10699001426533523,0.00015163439128648134
2021,Emilia Romagna,1978443,NordEst,Trasporto e magazzinaggio,Terziario,24,0.8559201141226819,0.0012130751302918507
2021,Friuli Venezia Giulia,,NordEst,Altre attivita' di servizi,Terziario,1,0.03566333808844508,0.0
2021,Friuli Venezia Giulia,,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.07132667617689016,0.0
2021,Friuli Venezia Giulia,,NordEst,Attivita' manifatturiere,Secondario,11,0.39229671897289586,0.0
2021,Friuli Venezia Giulia,,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.03566333808844508,0.0
2021,Friuli Venezia Giulia,,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3,0.10699001426533523,0.0
2021,Friuli Venezia Giulia,,NordEst,Costruzioni,Secondario,7,0.24964336661911554,0.0
2021,Friuli Venezia Giulia,,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3,0.10699001426533523,0.0
2021,Friuli Venezia Giulia,,NordEst,Non determinato,Terziario,5,0.1783166904422254,0.0
2021,Friuli Venezia Giulia,,NordEst,Sanita' e assistenza sociale,Terziario,3,0.10699001426533523,0.0
2021,Friuli Venezia Giulia,,NordEst,Servizi di informazione e comunicazione,Terziario,1,0.03566333808844508,0.0
2021,Friuli Venezia Giulia,,NordEst,Trasporto e magazzinaggio,Terziario,1,0.03566333808844508,0.0
2021,Friuli-Venezia Giulia,510300,,,,0,0.0,0.0
2021,Lazio,2265747,Centro,"Agricoltura, silvicoltura e pesca",Primario,1,0.03566333808844508,4.413555441097351e-05
2021,Lazio,2265747,Centro,Altre attivita' di servizi,Terziario,1,0.03566333808844508,4.413555441097351e-05
2021,Lazio,2265747,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,6,0.21398002853067047,0.00026481332646584104
2021,Lazio,2265747,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.03566333808844508,4.413555441097351e-05
2021,Lazio,2265747,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,3,0.10699001426533523,0.00013240666323292052
2021,Lazio,2265747,Centro,Attivita' finanziarie e assicurative,Terziario,3,0.10699001426533523,0.00013240666323292052
2021,Lazio,2265747,Centro,Attivita' immobiliari,Terziario,4,0.14265335235378032,0.00017654221764389403
2021,Lazio,2265747,Centro,Attivita' manifatturiere,Secondario,7,0.24964336661911554,0.00030894888087681455
2021,Lazio,2265747,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,2,0.07132667617689016,8.827110882194701e-05
2021,Lazio,2265747,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,6,0.21398002853067047,0.00026481332646584104
2021,Lazio,2265747,Centro,Costruzioni,Secondario,23,0.8202567760342369,0.0010151177514523908
2021,Lazio,2265747,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,3,0.10699001426533523,0.00013240666323292052
2021,Lazio,2265747,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1,0.03566333808844508,4.413555441097351e-05
2021,Lazio,2265747,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,15,0.5349500713266762,0.0006620333161646027
2021,Lazio,2265747,Centro,Non determinato,Terziario,28,0.9985734664764622,0.0012357955235072582
2021,Lazio,2265747,Centro,Sanita' e assistenza sociale,Terziario,12,0.42796005706134094,0.0005296266529316821
2021,Lazio,2265747,Centro,Servizi di informazione e comunicazione,Terziario,2,0.07132667617689016,8.827110882194701e-05
2021,Lazio,2265747,Centro,Trasporto e magazzinaggio,Terziario,14,0.4992867332382311,0.0006178977617536291
2021,Liguria,594600,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.03566333808844508,0.00016818028927009755
2021,Liguria,594600,NordOvest,Attivita' manifatturiere,Secondario,4,0.14265335235378032,0.0006727211570803902
2021,Liguria,594600,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.03566333808844508,0.00016818028927009755
2021,Liguria,594600,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2,0.07132667617689016,0.0003363605785401951
2021,Liguria,594600,NordOvest,Costruzioni,Secondario,5,0.1783166904422254,0.0008409014463504877
2021,Liguria,594600,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,4,0.14265335235378032,0.0006727211570803902
2021,Liguria,594600,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,5,0.1783166904422254,0.0008409014463504877
2021,Liguria,594600,NordOvest,Non determinato,Terziario,10,0.3566333808844508,0.0016818028927009755
2021,Liguria,594600,NordOvest,Sanita' e assistenza sociale,Terziario,1,0.03566333808844508,0.00016818028927009755
2021,Liguria,594600,NordOvest,Servizi di informazione e comunicazione,Terziario,3,0.10699001426533523,0.0005045408678102926
2021,Liguria,594600,NordOvest,Trasporto e magazzinaggio,Terziario,6,0.21398002853067047,0.0010090817356205853
2021,Lombardia,4332517,NordOvest,Altre attivita' di servizi,Terziario,7,0.24964336661911554,0.0001615688986332887
2021,Lombardia,4332517,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,3,0.10699001426533523,6.924381369998086e-05
2021,Lombardia,4332517,NordOvest,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.03566333808844508,2.3081271233326958e-05
2021,Lombardia,4332517,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,8,0.28530670470756064,0.00018465016986661566
2021,Lombardia,4332517,NordOvest,Attivita' finanziarie e assicurative,Terziario,1,0.03566333808844508,2.3081271233326958e-05
2021,Lombardia,4332517,NordOvest,Attivita' immobiliari,Terziario,1,0.03566333808844508,2.3081271233326958e-05
2021,Lombardia,4332517,NordOvest,Attivita' manifatturiere,Secondario,36,1.2838801711840229,0.0008309257643997704
2021,Lombardia,4332517,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,2,0.07132667617689016,4.6162542466653916e-05
2021,Lombardia,4332517,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,18,0.6419400855920114,0.0004154628821998852
2021,Lombardia,4332517,NordOvest,Costruzioni,Secondario,38,1.355206847360913,0.0008770883068664242
2021,Lombardia,4332517,NordOvest,Estrazione di minerali da cave e miniere,Primario,1,0.03566333808844508,2.3081271233326958e-05
2021,Lombardia,4332517,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.07132667617689016,4.6162542466653916e-05
2021,Lombardia,4332517,NordOvest,Istruzione,Terziario,1,0.03566333808844508,2.3081271233326958e-05
2021,Lombardia,4332517,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.3566333808844508,0.00023081271233326957
2021,Lombardia,4332517,NordOvest,Non determinato,Terziario,32,1.1412268188302426,0.0007386006794664627
2021,Lombardia,4332517,NordOvest,Sanita' e assistenza sociale,Terziario,4,0.14265335235378032,9.232508493330783e-05
2021,Lombardia,4332517,NordOvest,Servizi di informazione e comunicazione,Terziario,2,0.07132667617689016,4.6162542466653916e-05
2021,Lombardia,4332517,NordOvest,Trasporto e magazzinaggio,Terziario,34,1.2125534950071328,0.0007847632219331166
2021,Marche,616562,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,2,0.07132667617689016,0.00032437938114901666
2021,Marche,616562,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,3,0.10699001426533523,0.00048656907172352497
2021,Marche,616562,Centro,Attivita' manifatturiere,Secondario,7,0.24964336661911554,0.0011353278340215582
2021,Marche,616562,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,4,0.14265335235378032,0.0006487587622980333
2021,Marche,616562,Centro,Costruzioni,Secondario,5,0.1783166904422254,0.0008109484528725417
2021,Marche,616562,Centro,Non determinato,Terziario,8,0.28530670470756064,0.0012975175245960667
2021,Marche,616562,Centro,Sanita' e assistenza sociale,Terziario,2,0.07132667617689016,0.00032437938114901666
2021,Marche,616562,Centro,Servizi di informazione e comunicazione,Terziario,1,0.03566333808844508,0.00016218969057450833
2021,Marche,616562,Centro,Trasporto e magazzinaggio,Terziario,4,0.14265335235378032,0.0006487587622980333
2021,Molise,100276,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2,0.07132667617689016,0.0019944951932665844
2021,Molise,100276,Sud,Costruzioni,Secondario,2,0.07132667617689016,0.0019944951932665844
2021,Molise,100276,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.03566333808844508,0.0009972475966332922
2021,Molise,100276,Sud,Non determinato,Terziario,9,0.3209700427960057,0.008975228369699629
2021,Molise,100276,Sud,Sanita' e assistenza sociale,Terziario,3,0.10699001426533523,0.0029917427898998763
2021,Molise,100276,Sud,Trasporto e magazzinaggio,Terziario,2,0.07132667617689016,0.0019944951932665844
2021,Piemonte,1767300,NordOvest,Altre attivita' di servizi,Terziario,1,0.03566333808844508,5.658348893792791e-05
2021,Piemonte,1767300,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,5,0.1783166904422254,0.0002829174446896396
2021,Piemonte,1767300,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.07132667617689016,0.00011316697787585582
2021,Piemonte,1767300,NordOvest,Attivita' manifatturiere,Secondario,26,0.9272467902995721,0.0014711707123861257
2021,Piemonte,1767300,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.03566333808844508,5.658348893792791e-05
2021,Piemonte,1767300,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,12,0.42796005706134094,0.0006790018672551349
2021,Piemonte,1767300,NordOvest,Costruzioni,Secondario,17,0.6062767475035664,0.0009619193119447745
2021,Piemonte,1767300,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,3,0.10699001426533523,0.00016975046681378373
2021,Piemonte,1767300,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3,0.10699001426533523,0.00016975046681378373
2021,Piemonte,1767300,NordOvest,Non determinato,Terziario,25,0.891583452211127,0.0014145872234481978
2021,Piemonte,1767300,NordOvest,Sanita' e assistenza sociale,Terziario,6,0.21398002853067047,0.00033950093362756747
2021,Piemonte,1767300,NordOvest,Servizi di informazione e comunicazione,Terziario,2,0.07132667617689016,0.00011316697787585582
2021,Piemonte,1767300,NordOvest,Trasporto e magazzinaggio,Terziario,16,0.5706134094151213,0.0009053358230068465
2021,Puglia,1206761,Sud,"Agricoltura, silvicoltura e pesca",Primario,1,0.03566333808844508,8.286644994327792e-05
2021,Puglia,1206761,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,3,0.10699001426533523,0.0002485993498298338
2021,Puglia,1206761,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.03566333808844508,8.286644994327792e-05
2021,Puglia,1206761,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,8,0.28530670470756064,0.0006629315995462234
2021,Puglia,1206761,Sud,Attivita' manifatturiere,Secondario,7,0.24964336661911554,0.0005800651496029454
2021,Puglia,1206761,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,12,0.42796005706134094,0.0009943973993193351
2021,Puglia,1206761,Sud,Costruzioni,Secondario,15,0.5349500713266762,0.0012429967491491686
2021,Puglia,1206761,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.07132667617689016,0.00016573289988655585
2021,Puglia,1206761,Sud,Istruzione,Terziario,1,0.03566333808844508,8.286644994327792e-05
2021,Puglia,1206761,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,7,0.24964336661911554,0.0005800651496029454
2021,Puglia,1206761,Sud,Non determinato,Terziario,33,1.1768901569186876,0.0027345928481281715
2021,Puglia,1206761,Sud,Sanita' e assistenza sociale,Terziario,2,0.07132667617689016,0.00016573289988655585
2021,Puglia,1206761,Sud,Servizi di informazione e comunicazione,Terziario,1,0.03566333808844508,8.286644994327792e-05
2021,Puglia,1206761,Sud,Trasporto e magazzinaggio,Terziario,10,0.3566333808844508,0.0008286644994327791
2021,Sardegna,563197,,,,0,0.0,0.0
2021,Sicilia,1310864,Sud,"Agricoltura, silvicoltura e pesca",Primario,1,0.03566333808844508,7.628556433009069e-05
2021,Sicilia,1310864,Sud,Altre attivita' di servizi,Terziario,2,0.07132667617689016,0.00015257112866018139
2021,Sicilia,1310864,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,4,0.14265335235378032,0.00030514225732036277
2021,Sicilia,1310864,Sud,Attivita' manifatturiere,Secondario,10,0.3566333808844508,0.0007628556433009069
2021,Sicilia,1310864,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,2,0.07132667617689016,0.00015257112866018139
2021,Sicilia,1310864,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,8,0.28530670470756064,0.0006102845146407255
2021,Sicilia,1310864,Sud,Costruzioni,Secondario,16,0.5706134094151213,0.001220569029281451
2021,Sicilia,1310864,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,3,0.10699001426533523,0.00022885669299027204
2021,Sicilia,1310864,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,3,0.10699001426533523,0.00022885669299027204
2021,Sicilia,1310864,Sud,Non determinato,Terziario,20,0.7132667617689016,0.0015257112866018138
2021,Sicilia,1310864,Sud,Sanita' e assistenza sociale,Terziario,3,0.10699001426533523,0.00022885669299027204
2021,Sicilia,1310864,Sud,Servizi di informazione e comunicazione,Terziario,1,0.03566333808844508,7.628556433009069e-05
2021,Sicilia,1310864,Sud,Trasporto e magazzinaggio,Terziario,10,0.3566333808844508,0.0007628556433009069
2021,Toscana,1546282,Centro,Altre attivita' di servizi,Terziario,1,0.03566333808844508,6.467125660131851e-05
2021,Toscana,1546282,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.03566333808844508,6.467125660131851e-05
2021,Toscana,1546282,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.07132667617689016,0.00012934251320263703
2021,Toscana,1546282,Centro,Attivita' manifatturiere,Secondario,10,0.3566333808844508,0.0006467125660131851
2021,Toscana,1546282,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,12,0.42796005706134094,0.0007760550792158223
2021,Toscana,1546282,Centro,Costruzioni,Secondario,10,0.3566333808844508,0.0006467125660131851
2021,Toscana,1546282,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,3,0.10699001426533523,0.00019401376980395557
2021,Toscana,1546282,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,6,0.21398002853067047,0.00038802753960791113
2021,Toscana,1546282,Centro,Non determinato,Terziario,20,0.7132667617689016,0.0012934251320263703
2021,Toscana,1546282,Centro,Sanita' e assistenza sociale,Terziario,3,0.10699001426533523,0.00019401376980395557
2021,Toscana,1546282,Centro,Servizi di informazione e comunicazione,Terziario,2,0.07132667617689016,0.00012934251320263703
2021,Toscana,1546282,Centro,Trasporto e magazzinaggio,Terziario,6,0.21398002853067047,0.00038802753960791113
2021,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,9,0.3209700427960057,0.0
2021,Total,,Total,Altre attivita' di servizi,Terziario,24,0.8559201141226819,0.0
2021,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,41,1.4621968616262482,0.0
2021,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,7,0.24964336661911554,0.0
2021,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,41,1.4621968616262482,0.0
2021,Total,,Total,Attivita' finanziarie e assicurative,Terziario,7,0.24964336661911554,0.0
2021,Total,,Total,Attivita' immobiliari,Terziario,7,0.24964336661911554,0.0
2021,Total,,Total,Attivita' manifatturiere,Secondario,215,7.6676176890156915,0.0
2021,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,17,0.6062767475035664,0.0
2021,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,117,4.172610556348074,0.0
2021,Total,,Total,Costruzioni,Secondario,229,8.166904422253923,0.0
2021,Total,,Total,Estrazione di minerali da cave e miniere,Primario,1,0.03566333808844508,0.0
2021,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,29,1.0342368045649073,0.0
2021,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,4,0.14265335235378032,0.0
2021,Total,,Total,Istruzione,Terziario,3,0.10699001426533523,0.0
2021,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,81,2.8887303851640516,0.0
2021,Total,,Total,Non determinato,Terziario,312,11.126961483594865,0.0
2021,Total,,Total,Sanita' e assistenza sociale,Terziario,56,1.9971469329529243,0.0
2021,Total,,Total,Servizi di informazione e comunicazione,Terziario,18,0.6419400855920114,0.0
2021,Total,,Total,Trasporto e magazzinaggio,Terziario,184,6.562054208273895,0.0
2021,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,9,0.0,0.0
2021,Total,,Total,Altre attivita' di servizi,Terziario,24,0.0,0.0
2021,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,41,0.0,0.0
2021,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,7,0.0,0.0
2021,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,41,0.0,0.0
2021,Total,,Total,Attivita' finanziarie e assicurative,Terziario,7,0.0,0.0
2021,Total,,Total,Attivita' immobiliari,Terziario,7,0.0,0.0
2021,Total,,Total,Attivita' manifatturiere,Secondario,215,0.0,0.0
2021,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,17,0.0,0.0
2021,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,117,0.0,0.0
2021,Total,,Total,Costruzioni,Secondario,229,0.0,0.0
2021,Total,,Total,Estrazione di minerali da cave e miniere,Primario,1,0.0,0.0
2021,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,29,0.0,0.0
2021,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,4,0.0,0.0
2021,Total,,Total,Istruzione,Terziario,3,0.0,0.0
2021,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,81,0.0,0.0
2021,Total,,Total,Non determinato,Terziario,312,0.0,0.0
2021,Total,,Total,Sanita' e assistenza sociale,Terziario,56,0.0,0.0
2021,Total,,Total,Servizi di informazione e comunicazione,Terziario,18,0.0,0.0
2021,Total,,Total,Trasporto e magazzinaggio,Terziario,184,0.0,0.0
2021,Trentino Alto Adige,487081,NordEst,"Agricoltura, silvicoltura e pesca",Primario,2,0.07132667617689016,0.0004106093237059134
2021,Trentino Alto Adige,487081,NordEst,Altre attivita' di servizi,Terziario,1,0.03566333808844508,0.0002053046618529567
2021,Trentino Alto Adige,487081,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,2,0.07132667617689016,0.0004106093237059134
2021,Trentino Alto Adige,487081,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.03566333808844508,0.0002053046618529567
2021,Trentino Alto Adige,487081,NordEst,Attivita' manifatturiere,Secondario,3,0.10699001426533523,0.0006159139855588701
2021,Trentino Alto Adige,487081,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.03566333808844508,0.0002053046618529567
2021,Trentino Alto Adige,487081,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,4,0.14265335235378032,0.0008212186474118268
2021,Trentino Alto Adige,487081,NordEst,Costruzioni,Secondario,3,0.10699001426533523,0.0006159139855588701
2021,Trentino Alto Adige,487081,NordEst,Non determinato,Terziario,8,0.28530670470756064,0.0016424372948236536
2021,Trentino Alto Adige,487081,NordEst,Sanita' e assistenza sociale,Terziario,2,0.07132667617689016,0.0004106093237059134
